trade_date,port_ret,port_nav
2020-08-24,0.013224341059875556,1.0015557046390584
2020-08-25,-3.8622933842654577E-4,1.0015432443381096
2020-08-26,-0.01601422778224658,1.0014304278289854
2020-08-27,0.007066132915554138,1.0014659974887017
2020-08-28,0.02405782126853453,1.0016065153378644
2020-08-31,-0.006773387776025346,1.001553922000316
2020-09-01,0.00677288586601506,1.0015862542815406
2020-09-02,0.0036388975901616104,1.001598912033387
2020-09-03,-0.012449688712513347,1.0015121179053388
2020-09-04,-0.00654320459813207,1.0014628027025292
2020-09-07,-0.021606577038339004,1.0013213627426614
2020-09-08,0.004835290197890532,1.0013424941472355
2020-09-09,-0.027255770170331806,1.0011687691443674
2020-09-10,-0.005696134139579465,1.0011277667258556
2020-09-11,0.011624849702566525,1.0011895581732515
2020-09-14,0.0015069560063360316,1.001191424925185
2020-09-15,0.012069945209294726,1.0012547008676018
2020-09-16,-0.004749909356583096,1.0012196858542
2020-09-17,0.001559054680188498,1.0012216471932514
2020-09-18,0.022154715216073328,1.0013407188809194
2020-09-21,-0.004275034511623521,1.0013085390565912
2020-09-22,-0.01233130499443397,1.0012305102928067
2020-09-23,0.0022390088762060324,1.0012362051734913
2020-09-24,-0.023357376283922076,1.0010963235450343
2020-09-25,-0.0012122227361380325,1.0010834118285505
2020-09-28,-0.0012766990834539168,1.0010702847071744
2020-09-29,0.0058538839492209135,1.0010966508352843
2020-09-30,0.0013073426140633934,1.001097808361287
2020-10-09,0.026509783256214354,1.0012349478137625
2020-10-12,0.030066103100003842,1.0013894371809358
2020-10-13,0.009813075722903991,1.0014347809446367
2020-10-14,-0.007153661103628909,1.001388408460264
2020-10-15,-0.002681792115975993,1.0013665985649358
2020-10-16,-0.004656297042590202,1.0013344656685452
2020-10-19,-0.009577101765606492,1.0012764173262536
2020-10-20,0.011961542424642839,1.0013323584379248
2020-10-21,-0.0071162716828823015,1.001287938093015
2020-10-22,-0.007556880801174462,1.001241667726836
2020-10-23,-0.012000495072567962,1.0011726001021406
2020-10-26,-0.0011343119826745518,1.0011606951524077
2020-10-27,-0.002640363595589606,1.0011411656366729
2020-10-28,0.01044139471740785,1.001188397857562
2020-10-29,0.012852451779891841,1.0012472657441531
2020-10-30,-0.015705707512676272,1.0011609152415515
2020-11-02,0.008340291445431141,1.0011968644134535
2020-11-03,0.008327552626201508,1.0012323921196715
2020-11-04,0.008752579223829897,1.0012696668728314
2020-11-05,0.016531025441633748,1.0013446509685173
2020-11-06,0.002107922491466446,1.0013484095015324
2020-11-09,0.02161379099170095,1.0014467625696049
2020-11-10,-0.00919084611923867,1.0013945955888135
2020-11-11,-0.011101907522652351,1.0013335531266494
2020-11-12,0.0036942519197913954,1.001344944111346
2020-11-13,-0.006820425635876657,1.0013055273693712
2020-11-16,0.01149286037598723,1.0013540254750637
2020-11-17,0.002016138196361744,1.0013571773558219
2020-11-18,0.0034404224782369425,1.0013670403480404
2020-11-19,0.006210429091693997,1.0013898317073187
2020-11-20,0.005679613668796968,1.0014099287154308
2020-11-23,0.010126448358756621,1.0014504846907453
2020-11-24,-0.007463785986979782,1.0014088381973671
2020-11-25,-0.013707522176705591,1.0013383239527172
2020-11-26,-0.003305528749340861,1.001316874162258
2020-11-27,0.009383308954320923,1.001353728589738
2020-11-30,0.0014024309713413416,1.0013539509696592
2020-12-01,0.026309021279828728,1.0014659989889436
2020-12-02,0.015576753631388458,1.0015294049224492
2020-12-03,-0.012253998880740533,1.0014668882739783
2020-12-04,-0.00282916326189572,1.0014475822157392
2020-12-07,-0.008061369146205472,1.0014049296244636
2020-12-08,-0.003924423170391818,1.0013811806421373
2020-12-09,-0.021550436961975374,1.001278538720851
2020-12-10,4.0732899298679277E-4,1.0012746991292416
2020-12-11,-0.009301845869662378,1.0012280651189365
2020-12-14,0.012375718655310515,1.0012764769945037
2020-12-15,0.006040155590718243,1.0012971397405643
2020-12-16,-0.003987813285337593,1.0012742008276947
2020-12-17,0.004388689833461138,1.0012876046035228
2020-12-18,-3.644853041260963E-4,1.0012805082580503
2020-12-21,0.01452843723728166,1.001336753653379
2020-12-22,-0.01628490134438001,1.0012611030960918
2020-12-23,0.009529399552422203,1.0012959949918958
2020-12-24,-0.008496500974064238,1.001254473933371
2020-12-25,0.006138901551226884,1.0012749470517222
2020-12-28,0.00222629275631576,1.0012789256957673
2020-12-29,-8.367909466055295E-4,1.0012701009218818
2020-12-30,0.015013821803341406,1.0013267425659098
2020-12-31,0.019558420925065552,1.001401405221596
2021-01-04,0.01714307508785708,1.0014656839293545
2021-01-05,0.025633371770421656,1.0015635603712738
2021-01-06,0.003756169173189042,1.0015725000531488
2021-01-07,0.020871092271839118,1.0016502064050992
2021-01-08,0.003776287077184022,1.0016588049338027
2021-01-11,-0.007389705413944623,1.001622153878005
2021-01-12,0.029122417281129253,1.0017311136770692
2021-01-13,0.007247359104777671,1.001753118369819
2021-01-14,-0.028280525296139516,1.0016316394001858
2021-01-15,-0.0047741514641981425,1.0016061382872146
2021-01-18,0.016607465391742054,1.0016649941542082
2021-01-19,-0.013073468401864765,1.0016065392903697
2021-01-20,0.003809103410883119,1.001615167350713
2021-01-21,0.010923235993204359,1.0016513597410126
2021-01-22,-6.919326710932316E-4,1.0016422312313336
2021-01-25,0.007074227209658449,1.0016632288154206
2021-01-26,-0.02526184650899729,1.0015578537723056
2021-01-27,0.002412590602103304,1.0015611398250726
2021-01-28,-0.03373246385361457,1.0014234846950951
2021-01-29,-0.0030269644505215455,1.0014064605355482
2021-02-01,0.021463307125974395,1.0014819714918894
2021-02-02,0.023327060459819242,1.0015638318334865
2021-02-03,-0.007813587849116975,1.0015282792758908
2021-02-04,-0.0036095717119675125,1.0015089145200637
2021-02-05,-0.00446967957586216,1.0014864559318053
2021-02-08,0.016791894966647226,1.0015431353817033
2021-02-09,0.029790493874892687,1.0016466959453771
2021-02-10,0.010777759031913369,1.0016803620470094
2021-02-18,-0.002744742354103639,1.0016639972078727
2021-02-19,0.0030873543960383385,1.0016692264379015
2021-02-22,-0.02890807693917284,1.0015554829664326
2021-02-23,-0.0012572701887953802,1.0015452030549112
2021-02-24,-0.018907991767942247,1.001470060687456
2021-02-25,0.010139094191943913,1.0015013355515976
2021-02-26,-0.01943187478706869,1.001424966338526
2021-03-01,0.023907440162061252,1.0015049472926656
2021-03-02,-0.007920749189085082,1.0014710040260009
2021-03-03,0.013850553778524252,1.0015149466344455
2021-03-04,-0.03173210462886127,1.0013946285104898
2021-03-05,-0.00582652351348139,1.0013689291449497
2021-03-08,-0.03700730138636161,1.0012306668309419
2021-03-09,-0.027127617590595773,1.0011293774677181
2021-03-10,0.005637074349273321,1.0011451585711748
2021-03-11,0.018927141920385547,1.0012067895243835
2021-03-12,0.008722806118122612,1.0012328802677548
2021-03-15,-0.01884643081208862,1.0011624543237467
2021-03-16,0.009500613776557188,1.0011911870161678
2021-03-17,0.01327438937131271,1.0012326046615496
2021-03-18,0.01088557415626033,1.0012656180370034
2021-03-19,-0.02393634709431094,1.0011782089831167
2021-03-22,0.022067348833118276,1.001248771889737
2021-03-23,-0.008167394604721177,1.0012165930773507
2021-03-24,-0.017297879635976295,1.001153246615722
2021-03-25,-0.002407003944348993,1.0011411973774216
2021-03-26,0.027291301170737216,1.00122811836465
2021-03-29,5.2818549017266506E-5,1.0012241720966768
2021-03-30,0.010086959918798422,1.0012536835392885
2021-03-31,-0.016597825209604785,1.0011936434574422
2021-04-01,0.00907502410050111,1.0012197252637183
2021-04-02,0.010056428477710311,1.0012488579228467
2021-04-06,0.0020867118485049913,1.0012516219648113
2021-04-07,-0.005466180853131857,1.0012294497091228
2021-04-08,-0.00417630301761524,1.0012116780681357
2021-04-09,-0.005488844942678221,1.001189707574271
2021-04-12,-0.022488504163815152,1.0011116562132019
2021-04-13,6.273697354923353E-4,1.0011100834753073
2021-04-14,0.016521946328775725,1.0011595812537166
2021-04-15,-0.0067087944021931595,1.0011340994540228
2021-04-16,0.005757307937699953,1.0011489309668187
2021-04-19,0.02452220909666728,1.001222986943293
2021-04-20,-0.002707465768232559,1.0012104049528432
2021-04-21,0.005923578581109312,1.0012253799525574
2021-04-22,-0.0020982127369441844,1.0012148113692818
2021-04-23,3.975194057082243E-4,1.001212223949451
2021-04-26,-0.008007756231318898,1.001183004517235
2021-04-27,-0.0011915427936721409,1.0011755285461614
2021-04-28,0.002818158345541418,1.0011806736494735
2021-04-29,0.0037699641859216854,1.0011887547697078
2021-04-30,-0.0129656646146999,1.0011443463235439
2021-05-06,-0.008277909679251273,1.0011149465226483
2021-05-07,-0.016459547224326604,1.0010600545829416
2021-05-10,-0.0066237050151657685,1.0010362480753114
2021-05-11,0.014613652348032287,1.0010777447844383
2021-05-12,0.004206947204014527,1.0010873286398365
2021-05-13,-0.012071447980096038,1.0010468217386284
2021-05-14,0.026144212703901416,1.0011223975861119
2021-05-17,0.010608873190795962,1.0011510965122736
2021-05-18,0.0025502925921670003,1.0011553335492414
2021-05-19,-0.004678933918693098,1.0011376559605976
2021-05-20,5.715405269368858E-4,1.0011359503127877
2021-05-21,-0.011320814937908714,1.001098308643196
2021-05-24,0.002183324988824201,1.0011015554412326
2021-05-25,0.025214420880144996,1.0011726834920427
2021-05-26,0.001064149881449677,1.0011723604578868
2021-05-27,0.0053124071428334585,1.0011846202072878
2021-05-28,-0.00406703491266243,1.0011690419938695
2021-05-31,0.0017822782078971552,1.0011708503981014
2021-06-01,-0.0014432935797790319,1.0011631517135582
2021-06-02,-0.01083488437251943,1.0011277549537043
2021-06-03,-0.006250461992760632,1.0011061015631593
2021-06-04,0.0028773411032771965,1.001111260977254
2021-06-07,-8.029020533775972E-4,1.0011056912388434
2021-06-08,-0.011591776027133318,1.001068652276243
2021-06-09,-0.0034015004923818918,1.0010557039118722
2021-06-10,-1.1211225624506956E-4,1.0010523364884971
2021-06-11,-0.014495979932391162,1.001007307818849
2021-06-15,-0.012433703441970213,1.0009685347395012
2021-06-16,-0.01153588338781928,1.0009325834441556
2021-06-17,0.00568157446847424,1.0009460814285616
2021-06-18,0.005985300951132063,1.0009603615789227
2021-06-21,0.0017872594529890775,1.0009627031015198
2021-06-22,0.007986286867904407,1.0009824746436564
2021-06-23,0.010038906873223449,1.0010078713276542
2021-06-24,-0.0030614203636235575,1.000996417501591
2021-06-25,0.012341205228898424,1.0010280173878328
2021-06-28,0.002598462621840418,1.0010324006785418
2021-06-29,-0.012415590617479303,1.0009946879083826
2021-06-30,0.009865826413637062,1.0010192217084006
2021-07-01,-0.012919450798635788,1.0009803398395372
2021-07-02,-0.023347314750469476,1.0009123085572285
2021-07-05,6.75393441505959E-4,1.0009116558214664
2021-07-06,0.005227612637026283,1.0009234874249686
2021-07-07,0.00831989494381516,1.0009436772538567
2021-07-08,-0.010097669768483487,1.0009133424763539
2021-07-09,-0.007216879473835886,1.0008910990669688
2021-07-12,0.00835279204448935,1.0009113004034336
2021-07-13,0.002382406594809492,1.000915284222088
2021-07-14,-0.010093181429220091,1.000885367234139
2021-07-15,0.006925552804154808,1.000901599260051
2021-07-16,0.004577436510504615,1.0009114624912474
2021-07-19,1.4011226612975486E-4,1.0009093937330702
2021-07-20,-0.0015582846655215464,1.000902787537332
2021-07-21,2.931573320050519E-4,1.0009011613628194
2021-07-22,0.005699004037279136,1.0009138911778297
2021-07-23,-0.009046460449001191,1.0008873391642519
2021-07-26,-0.025225985774270886,1.0008173415616608
2021-07-27,-0.03457595813957085,1.0007222687992219
2021-07-28,-0.004676323476942632,1.0007080236197123
2021-07-29,0.013680004377094854,1.000741852600237
2021-07-30,-0.005431440967108483,1.000725642226589
2021-08-02,0.03514994567706044,1.0008140154602456
2021-08-03,-0.002310446985282814,1.0008058661450316
2021-08-04,0.00818811731226084,1.0008249706324255
2021-08-05,0.001436606873938274,1.00082655469954
2021-08-06,-0.005480045544992148,1.0008102071475389
2021-08-09,0.02625102210232715,1.0008749588216754
2021-08-10,0.01614257642569314,1.000913911611154
2021-08-11,0.00417686205198813,1.000922264577827
2021-08-12,-0.017540893313922903,1.000874604412204
2021-08-13,-0.0031628616184477035,1.000864283977044
2021-08-16,0.005663948382306786,1.0008764677474444
2021-08-17,-0.015952952240931663,1.0008333912200855
2021-08-18,0.009670153613379558,1.0008556648320934
2021-08-19,-0.0022642991142115517,1.000847773860669
2021-08-20,-0.009818814029304533,1.0008207620467062
2021-08-23,0.0148536115662111,1.0008557761764696
2021-08-24,-4.918375433133387E-4,1.0008523964283165
2021-08-25,-0.0052278560273519015,1.000837149552976
2021-08-26,-0.01729902865552697,1.000791508415056
2021-08-27,-0.003359880554076028,1.0007811601525018
2021-08-30,-0.012501271165192665,1.0007479811449613
2021-08-31,0.005991923033643659,1.0007609273933293
2021-09-01,0.020165480382592516,1.0008083824067786
2021-09-02,0.006413588554833494,1.0008221499104168
2021-09-03,-0.008782365853617469,1.0007984379106851
2021-09-06,0.016564261812980062,1.0008367791632644
2021-09-07,0.012210522531341996,1.000864431383685
2021-09-08,-0.004626300877947337,1.0008510025746924
2021-09-09,0.004182582923243741,1.0008590951807141
2021-09-10,0.00992945859660776,1.000881011706158
2021-09-13,-0.00974514876682136,1.0008551452828396
2021-09-14,-0.02170984871461159,1.0008000181655428
2021-09-15,-0.007803311796069511,1.0007791978463982
2021-09-16,-0.017158686116793703,1.000735687759346
2021-09-17,0.005648645227954606,1.0007474406751005
2021-09-22,-0.0013998502514901935,1.0007422981095229
2021-09-23,0.01812308210422006,1.0007834244327345
2021-09-24,-0.005790333103749485,1.0007677211207464
2021-09-27,-3.5823558549340705E-4,1.000765045137187
2021-09-28,0.009134024310974055,1.0007847945735533
2021-09-29,-0.013311824947987109,1.0007512328640236
2021-09-30,0.00912902516897184,1.0007709097542514
2021-10-08,0.011592995683997053,1.0007962371116998
2021-10-11,0.0018640718496727052,1.000798742432819
2021-10-12,-0.006227140138375207,1.0007822304837444
2021-10-13,0.011333710272244328,1.00080675471959
2021-10-14,-0.008576532043620463,1.000784779317029
2021-10-15,-0.003430535129409628,1.0007749556049546
2021-10-18,-0.009783448607832167,1.0007503283073533
2021-10-19,0.011238584005667468,1.0007744806270258
2021-10-20,-0.004697025643566413,1.0007618097647042
2021-10-21,0.0012883094611342678,1.000763022579378
2021-10-22,0.007260897843003058,1.0007779120488494
2021-10-25,-0.001041800054236934,1.0007737346068792
2021-10-26,-0.006949852125770891,1.000755992098701
2021-10-27,-0.0182462532550002,1.0007121917596462
2021-10-28,-0.011116774007761128,1.0006850863544006
2021-10-29,0.006424306283747421,1.000698092858336
2021-11-01,0.005852798488043892,1.0007097515993097
2021-11-02,-0.01461879214266999,1.0006748038943147
2021-11-03,0.004863250942287813,1.0006842389406048
2021-11-04,0.010744452753156495,1.0007067841964972
2021-11-05,-0.005757470143750517,1.000692210767276
2021-11-08,0.002726388436804619,1.0006967670847315
2021-11-09,0.0011695642224504828,1.000697824547219
2021-11-10,0.0013886950040979224,1.0006993661378751
2021-11-11,0.023005496276608844,1.0007485013218684
2021-11-12,-0.004899723979339679,1.0007359142347507
2021-11-15,-0.0010704941359280264,1.000731905283377
2021-11-16,-0.005206556434493632,1.000718728043801
2021-11-17,-0.0016367702675451012,1.0007135221525674
2021-11-18,-0.009472190352668577,1.0006909719565478
2021-11-19,0.016138619463314668,1.000724664013859
2021-11-22,-6.277076644222469E-5,1.000722936504944
2021-11-23,-7.232555535470997E-4,1.0007197696870958
2021-11-24,-0.0011876115864475133,1.0007156011339222
2021-11-25,-0.006262728888539456,1.000700344660103
2021-11-26,-0.006294716180091329,1.0006850847249587
2021-11-29,-0.006313466837001011,1.0006698502652942
2021-11-30,0.0023500403402686846,1.0006734839971678
2021-12-01,0.008215193317273568,1.0006897118431337
2021-12-02,0.00565640849074659,1.0007003895116153
2021-12-03,0.010143428606536185,1.0007206021095651
2021-12-06,-0.001275294282761794,1.0007163148024192
2021-12-07,0.007059377429121711,1.0007298546035475
2021-12-08,0.006232611974826314,1.0007415804916404
2021-12-09,0.01764705398666626,1.0007773258419161
2021-12-10,-0.005504645162916847,1.0007639179101244
2021-12-13,0.003112581164586082,1.0007688986264565
2021-12-14,-0.008215626541889308,1.0007497778387404
2021-12-15,-0.00568732543759891,1.0007361248766713
2021-12-16,0.007366921384780253,1.0007500678546144
2021-12-17,-0.017807503123890997,1.0007106332825761
2021-12-20,-0.009127305978947956,1.0006898632949408
2021-12-21,0.01146080430797511,1.000712323477889
2021-12-22,-0.0025370048780251468,1.0007055146828248
2021-12-23,0.0017802305336701415,1.000707757147057
2021-12-24,-0.0012337263237934993,1.0007037084692965
2021-12-27,0.00660520888395404,1.0007159417393319
2021-12-28,0.007115860606400196,1.0007291773888403
2021-12-29,-0.014332378986566589,1.0006977574903557
2021-12-30,0.012727521128192488,1.0007224644705552
2021-12-31,0.0053545559131043625,1.0007319931840009
2022-01-04,0.006941329434822148,1.000744730202793
2022-01-05,-0.0017259161679869207,1.0007396507471518
2022-01-06,-0.007836992691011641,1.0007220000687853
2022-01-07,0.006620843280453427,1.000734027800797
2022-01-10,0.0024323756876489877,1.0007374908851163
2022-01-11,-0.012060501906243408,1.0007112579678463
2022-01-12,0.004155796315141438,1.0007182470648341
2022-01-13,-0.019646261263508647,1.0006765145256638
2022-01-14,-0.011777054032158615,1.0006511470115342
2022-01-17,0.00815843732680491,1.0006662567599802
2022-01-18,0.014457169694956022,1.000693871547892
2022-01-19,-0.004419087222788119,1.0006835575858626
2022-01-20,0.005735917327503486,1.0006936774122523
2022-01-21,-0.01654375499409105,1.000658833086695
2022-01-24,4.484418475927576E-4,1.000658412260064
2022-01-25,-0.026185108760668114,1.0006041020717313
2022-01-26,0.0025701752418302633,1.0006080147171132
2022-01-27,-0.023743535406861763,1.0005590044540553
2022-01-28,-0.009451970250847869,1.000539041571654
2022-02-07,0.010362662370068521,1.0005583995973117
2022-02-08,0.0032027468803485317,1.0005636187000393
2022-02-09,0.010529815095544287,1.0005831788300552
2022-02-10,0.002973045724056665,1.0005878776941652
2022-02-11,-0.003115534069073282,1.0005805883644854
2022-02-14,-0.015678668829810054,1.0005484461140697
2022-02-15,0.004101128317887258,1.0005553862355527
2022-02-16,0.001100850164060651,1.0005564513050642
2022-02-17,-0.0037977376920279387,1.000547945121373
2022-02-18,0.010772816406617385,1.0005677371053545
2022-02-21,0.004572297307631464,1.0005754974613106
2022-02-22,-0.015336466148469785,1.000544412975813
2022-02-23,0.010690702059064217,1.0005639396434787
2022-02-24,-0.02118066551733201,1.0005214996827334
2022-02-25,0.002468531113871388,1.0005252475498834
2022-02-28,-0.004130606038001683,1.0005162731283859
2022-03-01,0.01271844963248331,1.0005395524162195
2022-03-02,-0.006854164752745548,1.0005253357139823
2022-03-03,-0.004351877926020335,1.000515987498047
2022-03-04,-0.012637231313582088,1.000490719795962
2022-03-07,-0.02860746374767844,1.0004344742994298
2022-03-08,-0.02702139478155057,1.00038154859713
2022-03-09,-0.01990083189278593,1.0003426673573372
2022-03-10,0.01583000705645084,1.0003717751201087
2022-03-11,0.004627129546658725,1.0003798022399422
2022-03-14,-0.024159660925215654,1.0003329251196598
2022-03-15,-0.05731880843586321,1.0002211050712366
2022-03-16,0.03828228244017332,1.0002913234627078
2022-03-17,0.01999454315370925,1.0003279314101483
2022-03-18,0.005282866922759578,1.0003371874533786
2022-03-21,-0.0011147080582340776,1.0003344716623412
2022-03-22,0.004137531119039183,1.0003415534943392
2022-03-23,0.011191292118517271,1.0003616492684726
2022-03-24,-0.011052514287637405,1.0003403116128042
2022-03-25,-0.013759444986678915,1.0003139667499634
2022-03-28,-0.0011996971114918821,1.0003111615497344
2022-03-29,-0.003631970510552853,1.000303858574043
2022-03-30,0.02868677354775511,1.000355497731487
2022-03-31,-0.007246542773160076,1.0003414442889054
2022-04-01,0.015177068525986829,1.0003685157758797
2022-04-06,0.004547757722504223,1.00037616816546
2022-04-07,-0.020652713388332612,1.0003372439182856
2022-04-08,0.007807399959577099,1.0003508498644127
